University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Harvard,Jonas Heese,Accounting and Management,Associate,Male,Marvin Bower Associate Professor,"['he', 'he', 'his', 'he', 'his', 'his', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=740159,1,1
Harvard,Rebecca M. Henderson,General Management,Full,Female,John and Natty McArthur University Professor,"['her', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=12345,1,1
Harvard,Rebecca M. Henderson,General Management,Full,Female,John and Natty McArthur University Professor,"['her', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=12345,1,0
Harvard,Regina E. Herzlinger,General Management,Full,Female,Nancy R. McPherson Professor of Business Administration,"['she', 'she', 'her', 'she', 'she', 'she', 'she', 'she', 'she', 'she', 'her', 'her', 'her', 'she', 'her', 'she', 'her', 'her', 'her', 'her', 'she', 'her', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6476,1,1
Harvard,Linda A. Hill,Organizational Behavior,Full,Female,Wallace Brett Donham Professor of Business Administration,"['she', 'her', 'she', 'her', 'her', 'she', 'she', 'she', 'she', 'she', 'her', 'she']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6479,1,1
Harvard,Nien-he Hsieh,General Management,Full,Male,Kim B. Clark Professor of Business Administration,"['his', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=24284,1,1
Harvard,Robert S. Huckman,Technology and Operations Management,Full,Male,"Albert J. Weatherhead III Professor of Business Administration Howard Cox Healthcare Initiative Faculty ChairUnit Head, Technology and Operations Management","['he', 'he', 'he', 'he', 'his']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=10653,1,1
Harvard,Reshmaan N. Hussam,"Business, Government and the International Economy",Assistant,Female,Assistant Professor of Business Administration,"['her', 'her', 'her', 'she', 'her', 'she', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=952941,1,1
Harvard,Marco Iansiti,Technology and Operations Management,Full,Male,David Sarnoff Professor of Business Administration,"['his', 'his', 'his', 'his', 'he', 'he', 'he', 'he', 'he']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=6482,1,1
Harvard,Ayelet Israeli,Marketing,Associate,Female,Marvin Bower Associate Professor,"['she', 'she', 'she', 'her', 'she', 'her', 'her', 'she', 'her', 'she', 'her', 'she', 'she', 'her', 'her']",https://www.hbs.edu/faculty/Pages/profile.aspx?facId=766753,1,1
