University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Columbia,E. Tory Higgins,Management Division,Full,Male,Professor of Business,['he'],https://business.columbia.edu/faculty/people/e-tory-higgins,1,1
Columbia,Paul Ingram,Management Division,Full,Male,Kravis Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/paul-ingram,1,0
Columbia,Sheena Iyengar,Management Division,Full,Female,S. T. Lee Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/sheena-iyengar,1,1
Columbia,Soomi Kim,Management Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/soomi-kim,1,1
Columbia,Bruce Kogut,Management Division,Full,Male,Sanford C. Bernstein & Co. Professor of Leadership and Ethics,"['he', 'his']",https://business.columbia.edu/faculty/people/bruce-kogut,1,1
Columbia,Malia Mason,Management Division,Full,Female,Courtney C. Brown Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/malia-mason,1,1
Columbia,Sandra Matz,Management Division,Associate,Female,David W. Zalaznick Associate Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/sandra-matz,1,0
Columbia,Michael Mauskapf,Management Division,Assistant,Male,Assistant Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/michael-mauskapf,1,1
Columbia,Stephan Meier,Management Division,Full,Male,James P. Gorman Professor of Business; Chair of Management Division,"['he', 'his']",https://business.columbia.edu/faculty/people/stephan-meier,1,0
Columbia,Michael Morris,Management Division,Full,Male,Chavkin-Chang Professor of Leadership,"['he', 'his']",https://business.columbia.edu/faculty/people/michael-morris,1,1
Columbia,Rebecca Ponce de Leon,Management Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/rebecca-ponce-de-leon,1,1
Columbia,Michael Slepian,Management Division,Associate,Male,Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/michael-slepian,1,1
Columbia,Adina D. Sterling,Management Division,Associate,Female,Katherine W. Phillips Associate Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/adina-d-sterling,1,1
Columbia,Dan Wang,Management Division,Associate,Male,Lambert Family Associate Professor of Social Enterprise in the Faculty of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/dan-wang,1,0
Columbia,Nataliya L. Wright,Management Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/nataliya-l-wright,1,0
Columbia,Lori Yue,Management Division,Associate,Female,Associate Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/lori-yue,1,1
Columbia,Santiago Balseiro,"Decision, Risk, and Operations Division",Associate,Male,Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/santiago-balseiro,1,1
Columbia,Omar Besbes,"Decision, Risk, and Operations Division",Full,Male,Vikram S. Pandit Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/omar-besbes,1,0
Columbia,Mark Broadie,"Decision, Risk, and Operations Division",Full,Male,Carson Family Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/mark-broadie,1,0
Columbia,Carri Chan,"Decision, Risk, and Operations Division",Full,Female,John A. Howard Professor of Business,['her'],https://business.columbia.edu/faculty/people/carri-chan,1,0
Columbia,Jing Dong,"Decision, Risk, and Operations Division",Associate,Female,DeRosa Family Associate Professor of Business,['her'],https://business.columbia.edu/faculty/people/jing-dong,1,0
Columbia,Awi Federgruen,"Decision, Risk, and Operations Division",Full,Male,"Charles E. Exley Professor of Management; Chair of Decision, Risk, and Operations","['he', 'his']",https://business.columbia.edu/faculty/people/awi-federgruen,1,1
Columbia,Paul Glasserman,"Decision, Risk, and Operations Division",Full,Male,Jack R. Anderson Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/paul-glasserman,1,0
Columbia,Yash Kanoria,"Decision, Risk, and Operations Division",Associate,Male,Associate Professor of Business,['he'],https://business.columbia.edu/faculty/people/yash-kanoria,1,0
Columbia,Hannah Li,"Decision, Risk, and Operations Division",Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/staff/people/hannah-li,1,1
Columbia,Will Ma,"Decision, Risk, and Operations Division",Associate,Male,Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/will-ma,1,1
Columbia,Hongyao Ma,"Decision, Risk, and Operations Division",Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/hongyao-ma,1,1
Columbia,Costis Maglaras,"Decision, Risk, and Operations Division",Full,Male,Dean,"['he', 'his']",https://business.columbia.edu/faculty/people/costis-maglaras,1,1
Columbia,Ciamac Moallemi,"Decision, Risk, and Operations Division",Full,Male,William von Mueffling Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/ciamac-moallemi,1,1
Columbia,Hongseok Namkoong,"Decision, Risk, and Operations Division",Assistant,Male,Assistant Professor of Business,['his'],https://business.columbia.edu/faculty/people/hongseok-namkoong,1,0
Columbia,Asim Ansari,Marketing Division,Full,Male,William T. Dillard Professor of Marketing,"['he', 'his']",https://business.columbia.edu/faculty/people/asim-ansari,1,0
Columbia,Silvia Bellezza,Marketing Division,Associate,Female,Associate Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/silvia-bellezza,1,1
Columbia,Melanie Brucks,Marketing Division,Assistant,Female,Assistant Professor of Business,['her'],https://business.columbia.edu/faculty/people/melanie-brucks,1,1
Columbia,Noel Capon,Marketing Division,Full,Male,R.C. Kopf Professor of International Marketing,['his'],https://business.columbia.edu/faculty/people/noel-capon,1,1
Columbia,Dante Donati,Marketing Division,Assistant,Male,Assistant Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/dante-donati,1,0
Columbia,Hortense Fong,Marketing Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/hortense-fong,1,1
Columbia,Elizabeth Friedman,Marketing Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/elizabeth-friedman,1,1
Columbia,Kamel Jedidi,Marketing Division,Full,Male,Jerome A. Chazen Professor of Global Business,"['he', 'his']",https://business.columbia.edu/faculty/people/kamel-jedidi,1,0
Columbia,Kinshuk Jerath,Marketing Division,Full,Male,Arthur F. Burns Professor of Free and Competitive Enterprise; Chair of the Marketing Division,"['he', 'his']",https://business.columbia.edu/faculty/people/kinshuk-jerath,1,1
Columbia,Gita Johar,Marketing Division,Full,Female,Meyer Feldberg Professor of Business,['she'],https://business.columbia.edu/faculty/people/gita-johar,1,0
Columbia,Eric Johnson,Marketing Division,Full,Male,Norman Eig Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/eric-johnson,1,0
Columbia,Ran Kivetz,Marketing Division,Full,Male,"Philip H. Geier Jr., Professor of Marketing","['he', 'his']",https://business.columbia.edu/faculty/people/ran-kivetz,1,0
Columbia,Vicki Morwitz,Marketing Division,Full,Female,Bruce Greenwald Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/vicki-morwitz,1,1
Columbia,Oded Netzer,Marketing Division,Full,Male,Arthur J. Samberg Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/oded-netzer,1,0
Columbia,Michel Tuan Pham,Marketing Division,Full,Male,Kravis Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/michel-tuan-pham,1,1
Columbia,Miklos Sarvary,Marketing Division,Full,Male,Carson Family Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/miklos-sarvary,1,0
Columbia,Bernd Schmitt,Marketing Division,Full,Male,Robert D. Calkins Professor of International Business,"['he', 'his']",https://business.columbia.edu/faculty/people/bernd-schmitt,1,0
Columbia,Andrey Simonov,Marketing Division,Associate,Male,Gary Winnick and Martin Granoff Associate Professor of Business,['his'],https://business.columbia.edu/faculty/people/andrey-simonov,1,1
Columbia,Olivier Toubia,Marketing Division,Full,Male,Glaubinger Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/olivier-toubia,1,0
Columbia,Thomas Bourveau,Accounting Division,Associate,Male,Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/thomas-bourveau,1,1
Columbia,Matthias Breuer,Accounting Division,Associate,Male,Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/matthias-breuer,1,0
Columbia,Wei Cai,Accounting Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/wei-cai,1,1
Columbia,Jonathan Glover,Accounting Division,Full,Male,James L. Dohr Professor of Accounting,"['he', 'his']",https://business.columbia.edu/faculty/people/jonathan-glover,1,1
Columbia,Anne Heinrichs,Accounting Division,Assistant,Female,Assistant Professor,"['she', 'her']",https://business.columbia.edu/faculty/people/anne-heinrichs,1,1
Columbia,Kalash Jain,Accounting Division,Assistant,Male,Assistant Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/kalash-jain,1,1
Columbia,Sehwa Kim,Accounting Division,Assistant,Male,Assistant Professor,"['he', 'his']",https://business.columbia.edu/faculty/people/sehwa-kim,1,1
Columbia,Lisa Liu,Accounting Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/lisa-liu,1,0
Columbia,Doron Nissim,Accounting Division,Full,Male,Ernst & Young Professor of Accounting & Finance,"['he', 'his']",https://business.columbia.edu/faculty/people/doron-nissim,1,0
Columbia,Shivaram Rajgopal,Accounting Division,Full,Male,Roy Bernard Kester and T.W. Byrnes Professor of Accounting and Auditing; Chair of the Accounting Division,"['he', 'his']",https://business.columbia.edu/faculty/people/shivaram-rajgopal,1,0
Columbia,Syrena Shirley,Accounting Division,Assistant,Female,Assistant Professor of Business,[],https://business.columbia.edu/faculty/people/syrena-shirley,1,1
Columbia,Sang Wu,Accounting Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/sang-wu,1,0
Columbia,Boaz Abramson,Finance Division,Assistant,Male,Assistant Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/boaz-abramson,1,0
Columbia,Geert Bekaert,Finance Division,Full,Male,Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/geert-bekaert,1,0
Columbia,Kent Daniel,Finance Division,Full,Male,Jean-Marie Eveillard/First Eagle Investment Management Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/kent-daniel,1,0
Columbia,Wenxin Du,Finance Division,Full,Female,Henry Kaufman Professor of Financial Institutions,"['she', 'her']",https://business.columbia.edu/faculty/people/wenxin-du,1,0
Columbia,Michael Ewens,Finance Division,Full,Male,David L. and Elsie M. Dodd Professor of Finance,"['he', 'his']",https://business.columbia.edu/faculty/people/michael-ewens,1,0
Columbia,Michael Johannes,Finance Division,Full,Male,Ann F. Kaplan Professor of Business; Chair of Finance Division,['he'],https://business.columbia.edu/faculty/people/michael-johannes,1,0
Columbia,Jane (Jian) Li,Finance Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/jane-jian-li,1,0
Columbia,Xuelin Li,Finance Division,Assistant,Male,Assistant Professor of Business,[],https://business.columbia.edu/faculty/people/xuelin-li,1,0
Columbia,Yiming Ma,Finance Division,Associate,Female,Associate Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/yiming-ma,1,1
Columbia,Christopher Mayer,Finance Division,Full,Male,Paul Milstein Professor of Real Estate,"['he', 'his']",https://business.columbia.edu/faculty/people/christopher-mayer,1,0
Columbia,Tomasz Piskorski,Finance Division,Full,Male,Edward S. Gordon Professor of Real Estate,"['he', 'his']",https://business.columbia.edu/faculty/people/tomasz-piskorski,1,1
Columbia,Tano Santos,Finance Division,Full,Male,Robert Heilbrunn Professor of Asset Management and Finance,"['he', 'his']",https://business.columbia.edu/faculty/people/tano-santos,1,1
Columbia,Parinitha Sastry,Finance Division,Assistant,Female,Assistant Professor of Business,"['she', 'her']",https://business.columbia.edu/faculty/people/parinitha-sastry,1,1
Columbia,M. Suresh Sundaresan,Finance Division,Full,Male,Robert W. Lear Professor of Finance and Economics,"['he', 'his']",https://business.columbia.edu/faculty/people/m-suresh-sundaresan,1,0
Columbia,Dominik Supera,Finance Division,Assistant,Male,Assistant Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/dominik-supera,1,1
Columbia,Paul Tetlock,Finance Division,Full,Male,Alexandra Morgan Ciardi Professor of Finance and Economics,"['he', 'his']",https://business.columbia.edu/faculty/people/paul-tetlock,1,1
Columbia,Stijn Van Nieuwerburgh,Finance Division,Full,Male,Earle W. Kazis and Benjamin Schore Professor of Real Estate,"['he', 'his']",https://business.columbia.edu/faculty/people/stijn-van-nieuwerburgh,1,0
Columbia,Laura Veldkamp,Finance Division,Full,Female,Leon G. Cooperman Professor of Finance & Economics,"['she', 'her']",https://business.columbia.edu/faculty/people/laura-veldkamp,1,1
Columbia,Daniel Wolfenzon,Finance Division,Full,Male,Nomura Professor of International Finance,"['he', 'his']",https://business.columbia.edu/faculty/people/daniel-wolfenzon,1,0
Columbia,Kairong Xiao,Finance Division,Associate,Male,Roger F. Murray Associate Professor of Business,"['he', 'his']",https://business.columbia.edu/faculty/people/kairong-xiao,1,0
