University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Cornell,Andrew Karolyi,finance,Full,Male,"Harold Bierman, Jr. Distinguished Professor of Management
Charles Field Knight Dean of the Cornell SC Johnson College of Business","['he', 'his', 'he', 'he', 'he', 'he', 'he', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/gak56/,0,1
Cornell,Yifei Mao,finance,Assistant,Female,Assistant Professor,"['her', 'her', 'she', 'her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/ym355/,1,1
Cornell,Pamela C. Moulton (on leave),finance,Associate,Female,Associate Professor,"['her', 'her', 'her', 'she', 'she', 'she', 'she', 'her', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/pm388/,1,1
Cornell,Justin Murfin,finance,Associate,Unknown,Associate Professor,[],https://business.cornell.edu/faculty-research/faculty/jm2692/,1,0
Cornell,David Ng,finance,Full,Male,"Professor
Co-Director, Initiative on Responsible Finance","['he', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/dtn4/,1,0
Cornell,Maureen O'Hara,finance,Full,Female,"Professor
Robert W. Purcell Professor of Management","['she', 'she', 'she', 'her', 'she', 'she', 'she', 'she', 'she', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/mo19/,1,1
Cornell,Kelly Posenau,finance,Assistant,Female,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/kep88/,1,0
Cornell,Gideon Saar (on leave),finance,Full,Male,"Professor of Finance
Dr. Philip and Rosalyn Baron Professor of Management
Co-Editor, Journal of Financial Markets","['his', 'his', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/gs25/,1,1
Cornell,Johnny Tang,finance,Assistant,Male,Assistant Professor,"['his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/jt879/,1,0
Cornell,Mao Ye,finance,Associate,Male,Associate Professor,[],https://business.cornell.edu/faculty-research/faculty/my87/,1,1
Cornell,Scott Yonker,finance,Associate,Male,Associate Professor,"['his', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/sey8/,1,0
Cornell,Gautam Ahuja,management-and-organizations,Full,Male,Eleanora and George Landew Professor of Management,"['he', 'his', 'he', 'his', 'he', 'he', 'he', 'he', 'he', 'he', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/ga337/,0,0
Cornell,Ya-Ru Chen,management-and-organizations,Full,Female,"Nicholas H. Noyes Professor of Management
Academic Dean of China Initiatives","['she', 'her', 'she', 'she', 'her', 'her', 'she', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/yc659/,1,1
Cornell,John M. Doris,management-and-organizations,Full,Male,Peter L. Dyson Professor of Ethics in Organizations and Life,"['he', 'he', 'his', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/jmd378/,1,0
Cornell,Glen W.S. Dowell,management-and-organizations,Full,Male,"Henrietta Johnson Louis Professor of Management
Senior Director of MBA and MPS Programs
Co-Editor, Strategic Organization","['he', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/gwd39/,1,1
Cornell,Michelle M. Duguid,management-and-organizations,Associate,Female,"Associate Professor
Associate Dean of Diversity, Inclusion, and Belonging","['she', 'her', 'her', 'she', 'her']",https://business.cornell.edu/faculty-research/faculty/mmd49/,0,0
Cornell,Jason Greenberg,management-and-organizations,Associate,Male,Associate Professor,[],https://business.cornell.edu/faculty-research/faculty/jg2459/,1,1
Cornell,Angus Hildreth,management-and-organizations,Assistant,Male,Assistant Professor,"['he', 'his', 'his', 'he', 'his', 'his', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/jdh362/,1,0
Cornell,Heeyon Kim,management-and-organizations,Assistant,Female,Assistant Professor,"['her', 'she', 'she', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/hk926/,1,1
Cornell,Kevin Kniffin,management-and-organizations,Assistant,Male,"Assistant Professor
Director, Laboratory for Experimental Economics and Decision Research (LEEDR)
Assurance of Learning Director for the Charles H. Dyson School of Applied Economics and Management",['his'],https://business.cornell.edu/faculty-research/faculty/kmk276/,1,1
Cornell,Tashlin Lakhani,management-and-organizations,Assistant,Female,Assistant Professor,"['she', 'her', 'she', 'her', 'she', 'her', 'she', 'her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/tl336/,1,0
Cornell,Wyatt Lee,management-and-organizations,Assistant,Male,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/yl3772/,1,1
Cornell,Michael D. Maffie,management-and-organizations,Assistant,Male,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/mdm283/,1,0
Cornell,Elizabeth A. Mannix,management-and-organizations,Full,Female,Ann Whitney Olin Professor of Management,"['her', 'she', 'her', 'she', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/eam33/,1,1
Cornell,Matt Marx,management-and-organizations,Full,Male,"Bruce F. Failing, Sr. Professor of Personal Enterprise","['he', 'he', 'he', 'his', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/mtm83/,1,0
Cornell,Elizabeth McClean,management-and-organizations,Associate,Female,Associate Professor,[],https://business.cornell.edu/faculty-research/faculty/ejm45/,1,0
Cornell,Laura Niemi,management-and-organizations,Assistant,Female,"Assistant Professor
Faculty Director of the Dyson Leadership Development Program",[],https://business.cornell.edu/faculty-research/faculty/ln279/,1,0
Cornell,Sunita Sah,management-and-organizations,Associate,Female,Associate Professor,"['her', 'she']",https://business.cornell.edu/faculty-research/faculty/ss3478/,1,1
Cornell,Ovul Sezer,management-and-organizations,Assistant,Female,Assistant Professor,"['her', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/os244/,1,1
Cornell,David Sherwyn,management-and-organizations,Full,Male,"Professor
Academic Director of the Cornell Center for Innovative Hospitality Labor and Employment Relations (CIHLER)
Stephen H. Weiss Presidential Fellow, Cornell University","['he', 'his', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/dss18/,1,1
Cornell,Yuan Shi,management-and-organizations,Assistant,Male,Assistant Professor,"['he', 'his', 'he', 'his', 'his']",https://business.cornell.edu/faculty-research/faculty/ys943/,1,1
Cornell,Tony Simons,management-and-organizations,Full,Male,Lewis G. Schaeneman Jr. Professor of Innovation and Dynamic Management,"['his', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/tls11/,1,1
Cornell,Wesley David Sine,management-and-organizations,Full,Male,"John and Dyan Smith Professor of Management and Family Business
Faculty Director of Entrepreneurship Innovation and Technology Theme
Academic Director of the Smith Family Business Institute
Managing Editor, Administrative Science Quarterly","['his', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/wds4/,1,1
Cornell,Simone Tang,management-and-organizations,Assistant,Female,Assistant Professor,[],https://business.cornell.edu/faculty-research/faculty/st933/,1,1
Cornell,Bruce Tracey,management-and-organizations,Full,Male,"Kenneth and Marjorie Blanchard Professor of Human Resource Management
Area Chair for Management and Organizations","['he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/jbt6/,1,1
Cornell,Kate Walsh,management-and-organizations,Full,Female,"E. M. Statler Professor
Dean, Cornell Peter and Stephanie Nolan School of Hotel Administration","['she', 'her', 'her', 'she', 'she', 'her', 'she', 'her', 'her']",https://business.cornell.edu/faculty-research/faculty/kmw33/,1,1
Cornell,Tommaso Bondi,marketing-and-management-communication,Assistant,Male,"Assistant Professor
Demir Sabanci Faculty Fellow of Marketing and Management, SC Johnson College of Business","['he', 'he', 'his', 'he', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/tb558/,1,1
Cornell,Khaled Boughanmi,marketing-and-management-communication,Assistant,Male,Assistant Professor,"['his', 'he']",https://business.cornell.edu/faculty-research/faculty/kb746/,1,0
Cornell,Helen HaeEun Chun,marketing-and-management-communication,Associate,Female,"Associate Professor
Kyungbae Suh Professor of Global Marketing","['she', 'her', 'her', 'she', 'she', 'she', 'she', 'she', 'her']",https://business.cornell.edu/faculty-research/faculty/hc633/,1,0
Cornell,Geoffrey Fisher,marketing-and-management-communication,Associate,Male,Associate Professor,"['he', 'he']",https://business.cornell.edu/faculty-research/faculty/gwf25/,1,1
Cornell,Alexander G. Fulmer,marketing-and-management-communication,Assistant,Male,Assistant Professor,"['his', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/agf52/,1,0
Cornell,Emily N. Garbinsky,marketing-and-management-communication,Associate,Female,Associate Professor,"['she', 'she', 'she', 'she', 'she', 'she', 'her', 'she', 'she', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/eng26/,1,1
Cornell,Sachin Gupta,marketing-and-management-communication,Full,Male,Henrietta Johnson Louis Professor of Management,"['his', 'his', 'his', 'he', 'his', 'his', 'he', 'he', 'he', 'he', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/sg248/,1,1
Cornell,Sylvia Hristakeva,marketing-and-management-communication,Assistant,Female,Assistant Professor,['her'],https://business.cornell.edu/faculty-research/faculty/sh2596/,1,0
Cornell,Vrinda Kadiyali,marketing-and-management-communication,Full,Female,"Nicholas H. Noyes Professor of Management
Director of Graduate Studies for the Graduate Field of Management","['her', 'she', 'she', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/vk24/,1,1
Cornell,Shreya Kankanhalli,marketing-and-management-communication,Assistant,Female,Assistant Professor,"['she', 'her', 'she', 'she', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/sak355/,1,1
Cornell,Kathy LaTour,marketing-and-management-communication,Full,Female,"Professor
Banfi Vintners Professor of Wine Education and Management","['she', 'she', 'her', 'she', 'she', 'she', 'she', 'she', 'her', 'her', 'her', 'she', 'her', 'her', 'her', 'she', 'her', 'she', 'her', 'her', 'she', 'her', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/kal276/,1,1
Cornell,Jura Liaukonyte,marketing-and-management-communication,Associate,Female,Associate Professor,"['her', 'her', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/jl2545/,1,0
Cornell,Michael Lynn,marketing-and-management-communication,Full,Male,Michael D. Johnson and Family Professor of Services Marketing,"['he', 'his', 'his', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/wml3/,1,0
Cornell,Emaad Manzoor,marketing-and-management-communication,Assistant,Male,Assistant Professor,"['he', 'his', 'he', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/eam398/,1,0
Cornell,Young-Hoon Park,marketing-and-management-communication,Full,Male,Sung-Whan Suh Professor of Management,"['his', 'his', 'he', 'his', 'he', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/yp34/,1,0
Cornell,Omid Rafieian,marketing-and-management-communication,Assistant,Male,"Assistant Professor
Demir Sabanci Faculty Fellow of Marketing and Management, SC Johnson College of Business",[],https://business.cornell.edu/faculty-research/faculty/or83/,1,1
Cornell,Jacqueline R Rifkin,marketing-and-management-communication,Assistant,Female,Assistant Professor,"['she', 'her', 'she']",https://business.cornell.edu/faculty-research/faculty/jrr348/,1,1
Cornell,Suzanne Shu,marketing-and-management-communication,Full,Female,"John S. Dyson Professor in Marketing
Dean of Faculty and Research","['her', 'her', 'she', 'she', 'she']",https://business.cornell.edu/faculty-research/faculty/sbs78/,1,1
Cornell,Douglas M. Stayman,marketing-and-management-communication,Associate,Male,Associate Professor,"['his', 'he', 'his', 'his', 'he', 'his', 'he']",https://business.cornell.edu/faculty-research/faculty/dms43/,1,1
Cornell,Manoj K. Thomas,marketing-and-management-communication,Full,Male,"Professor
Senior Director of EMBA and MSBA Programs
Nakashimato Professor","['his', 'he', 'he', 'he']",https://business.cornell.edu/faculty-research/faculty/mkt27/,1,1
Cornell,Kaitlin Woolley (on leave),marketing-and-management-communication,Associate,Female,Associate Professor,"['she', 'her', 'her', 'she', 'her', 'her', 'she', 'she', 'her']",https://business.cornell.edu/faculty-research/faculty/krw67/,1,0
Cornell,Nathan Yang,marketing-and-management-communication,Assistant,Male,Assistant Professor,"['he', 'his', 'he', 'his']",https://business.cornell.edu/faculty-research/faculty/ncy6/,1,1
